00079	-7.70547	-31.0418	38.1934	342.439	202.676	55.2323	-85.9392	921.652
00080	-9.64159	-32.0431	38.1346	342.747	201.951	55.8284	-87.3343	923.034
00081	-9.22951	-32.4437	37.9221	342.553	201.768	55.5072	-87.7066	923.57
00082	-7.97189	-29.2561	36.9371	343.25	203.241	56.6942	-85.0431	922.847
00083	-6.58451	-28.0965	36.2728	343.492	203.704	57.0811	-84.1447	921.897
00084	-7.22227	-28.1946	35.4754	344.077	203.553	58.0875	-84.3544	921.324
00085	-6.88588	-28.1816	34.6022	344.495	203.285	58.7985	-84.7647	920.665
00086	-5.54696	-27.7503	34.0008	344.696	203.423	59.122	-84.4599	919.963
00087	-5.00913	-27.4785	33.6494	344.981	203.337	59.5999	-84.5585	919.391
00088	-5.83664	-27.7486	32.8039	345.615	202.631	60.7166	-85.7917	919.401
00089	-6.20281	-27.8899	32.1079	346.12	202.551	61.5762	-85.8761	918.824
00090	-5.18189	-27.422	29.6028	347.306	202.808	63.5722	-85.2618	917.069
00091	-6.31898	-27.483	28.4991	348.115	202.501	64.9929	-85.803	917.193
00092	-5.46733	-27.5685	27.5564	348.664	202.716	65.899	-85.3235	916.074
00093	-5.22222	-27.2239	26.5906	349.492	202.59	67.3401	-85.5308	916.011
00094	-4.8956	-26.8354	25.2499	349.914	202.858	68.0391	-84.9957	915.308
00095	-4.0805	-26.3174	24.2778	350.584	203.289	69.1839	-84.2044	914.919
00096	-4.44024	-26.7694	23.429	350.945	203.237	69.7966	-84.2651	914.602
00097	-4.69762	-26.6056	22.5159	351.615	203.158	70.9679	-84.4017	914.659
00098	-4.45047	-26.5519	21.4643	352.347	203.363	72.2099	-83.9876	914.088
00099	-3.95298	-25.9862	20.5711	353.047	203.377	73.443	-83.981	914.363
00100	-3.00191	-25.9408	19.8615	353.425	203.547	74.0755	-83.6445	913.942
00101	-4.09833	-25.7921	17.5746	355.299	203.212	77.3382	-84.2097	913.921
00102	-3.86592	-25.8023	16.6745	355.94	203.099	78.4457	-84.3913	913.8
00103	-3.00136	-25.4149	14.8815	356.911	203.249	80.1132	-84.0916	913.464
00104	-3.23442	-25.3619	13.6456	357.823	203.084	81.7054	-84.3777	913.536
00105	-3.12185	-24.9915	12.7595	358.67	203.245	83.1652	-84.0746	913.367
00106	-3.43187	-24.9619	11.9243	359.634	202.97	84.8673	-84.5775	913.739
00107	-4.10735	-24.8298	9.92029	360.656	203.098	86.6224	-84.3179	913.428
00108	-3.99361	-24.6696	8.45305	361.534	202.839	88.1539	-84.7642	913.456
00109	-3.33326	-23.9848	7.12162	362.383	203.193	89.6235	-84.1379	913.437
00110	-2.32492	-24.1139	6.12097	363.173	202.889	91.0188	-84.6811	913.685
00111	-2.88918	-24.2606	4.61996	364.145	203.386	92.656	-83.7524	913.059
00112	-1.78639	-23.7015	1.87958	365.96	202.988	95.8554	-84.4748	913.583
00113	-2.37417	-23.6241	0.756028	366.821	203.17	97.3289	-84.129	913.33
00114	-1.64404	-23.5767	-0.632936	367.729	203.195	98.881	-84.0496	913.017
00115	-1.77884	-23.6286	-2.26212	368.673	203.183	100.514	-84.0553	912.935
00116	-1.40085	-23.5541	-3.61696	369.612	203.252	102.143	-83.925	912.914
00117	-1.24783	-23.0454	-4.90223	370.363	203.324	103.487	-83.8328	913.375
00118	-1.2385	-23.2686	-6.37302	371.389	203.586	105.243	-83.3455	913.108
00119	-1.32826	-22.9998	-7.62512	372.128	203.34	106.573	-83.8072	913.585
00120	-0.762248	-22.9615	-8.74737	372.77	203.872	107.648	-82.8443	913.212
00121	-0.814446	-22.887	-10.0056	373.687	203.822	109.244	-82.925	913.233
00122	-0.207371	-22.8212	-11.2143	374.362	203.899	110.424	-82.7916	913.319
00123	-1.4384	-22.6336	-14.1303	376.097	203.711	113.47	-83.1311	913.633
00124	-0.853956	-22.4488	-15.9826	376.74	203.429	114.685	-83.6966	914.567
00125	-1.18145	-22.451	-16.6381	377.492	203.612	115.96	-83.3434	914.26
00126	-0.675077	-22.3513	-18.6494	378.154	203.722	117.138	-83.1702	914.535
00127	-1.55809	-22.5799	-20.6038	379.265	203.691	119.088	-83.2268	914.692
00128	-1.11666	-22.2223	-22.3175	380.087	204.18	120.538	-82.3879	914.938
00129	-0.874036	-22.8043	-24.1236	381.054	203.592	122.289	-83.4539	915.502
00130	-1.34459	-22.665	-25.2168	381.814	204.155	123.617	-82.4741	915.604
00131	-1.15687	-22.9099	-27.5886	382.17	203.867	124.323	-83.0373	916.351
00132	-1.08204	-22.6957	-28.6829	382.912	203.946	125.709	-82.9624	917.18
00133	-0.898619	-23.0478	-30.9654	383.612	203.882	127.004	-83.1238	917.829
00134	-0.91335	-22.7234	-33.7731	384.691	204.457	129.038	-82.2217	919.18
00135	-0.184991	-23.1477	-34.8489	385.097	204.496	129.779	-82.1714	919.447
00136	0.227459	-23.0052	-36.1963	385.339	204.437	130.304	-82.3462	920.321
00137	-0.557911	-22.304	-36.131	385.631	205.143	130.78	-81.086	920.086
00138	-0.0972227	-22.6068	-37.187	386.039	205.329	131.513	-80.7727	920.268
00139	-0.541941	-22.558	-36.8856	386.572	205.351	132.388	-80.6885	919.784
00140	-1.27386	-21.8526	-37.2249	386.343	205.413	131.981	-80.5782	919.734
00141	-0.656642	-22.1054	-37.1755	386.068	205.386	131.469	-80.6059	919.473
00142	-0.17756	-22.2454	-36.459	385.898	205.374	131.151	-80.6143	919.29
00143	-1.01915	-21.6466	-36.6321	385.924	205.195	131.189	-80.9213	919.22
00144	-1.74693	-22.1211	-37.1305	386.702	205.384	132.48	-80.537	918.663
00145	-0.124187	-21.8081	-36.8783	386.344	205.53	131.935	-80.3406	919.346
00146	0.179008	-21.1442	-36.7904	385.997	205.903	131.344	-79.7028	919.503
00147	0.709967	-20.5781	-36.1514	385.611	206.418	130.645	-78.7934	919.357
00148	1.89326	-19.8773	-36.1956	385.305	206.992	130.093	-77.7823	919.26
00149	1.93525	-19.13	-36.1632	385.09	206.583	129.752	-78.5204	919.517
00150	2.58935	-18.8853	-36.1314	385.264	207.556	129.983	-76.7739	918.99
00151	0.356075	-17.9839	-36.2511	386.053	207.998	131.3	-75.9544	918.508
00152	0.0371427	-17.531	-36.3548	386.363	208.784	131.783	-74.5449	918.088
00153	0.174225	-17.1203	-36.4708	386.276	208.341	131.661	-75.3368	918.297
00154	-0.519289	-16.6205	-36.0595	386.303	208.475	131.64	-75.0595	917.74
00155	-0.660114	-16.9741	-36.0174	386.861	208.595	132.549	-74.8036	917.208
00156	0.626335	-17.6751	-36.0541	386.525	207.93	131.972	-75.9719	917.231
00157	2.37463	-18.0577	-36.1965	385.984	207.357	131.073	-77.0021	917.553
00158	1.55177	-18.0757	-35.5505	386.002	207.256	131.077	-77.1608	917.314
00159	1.50989	-18.5012	-35.4662	386.109	207.221	131.22	-77.1902	916.932
00160	0.536144	-18.1762	-34.8395	386.016	207.26	131.008	-77.0901	916.518
00161	0.418635	-18.5958	-35.0306	386.045	207.161	131.036	-77.2476	916.318
00162	0.578374	-18.1927	-34.5645	385.66	207.228	130.385	-77.1465	916.49
00163	0.0734758	-18.3426	-33.8666	385.298	207.455	129.697	-76.7165	916.022
00164	-0.180709	-18.2249	-32.9757	384.676	207.436	128.594	-76.7433	915.859
00165	-0.398128	-18.7772	-32.1718	384.702	207.704	128.518	-76.1959	914.841
00166	-0.650265	-18.1788	-30.5564	383.835	207.676	127.006	-76.2488	914.794
00167	-1.13305	-18.0548	-28.5001	382.662	207.269	124.928	-76.9382	914.416
00168	-1.83228	-18.3669	-28.0827	382.299	207.211	124.257	-77.015	914.056
00169	-2.46039	-18.258	-27.0937	381.73	206.602	123.292	-78.0932	914.226
00170	-1.38548	-18.149	-25.6844	380.721	206.429	121.57	-78.4257	914.493
00171	-1.36762	-18.5204	-24.4222	380.439	206.36	121.011	-78.4968	913.854
00172	-2.08527	-18.198	-23.0721	379.577	207.032	119.42	-77.2704	913.045
00173	-2.76663	-18.0417	-22.362	379.099	206.563	118.605	-78.0975	913.135
00174	-1.86211	-18.4695	-21.0794	378.615	206.556	117.711	-78.0722	912.622
00175	-1.54052	-18.3099	-20.8376	377.957	207.007	116.56	-77.2912	912.575
00176	-2.31399	-17.9756	-19.8308	377.54	207.171	115.813	-76.9937	912.379
00177	-2.10192	-17.9815	-18.6084	376.635	206.41	114.278	-78.3461	912.651
00178	-1.3022	-17.8924	-16.6559	375.431	206.73	112.133	-77.7579	912.113
00179	-1.95871	-17.9336	-16.287	375.242	207.211	111.751	-76.8836	911.619
00180	-1.9722	-18.3004	-15.2395	374.935	207.354	111.171	-76.6005	911.143
00181	-2.6484	-18.0787	-14.5644	374.446	207.153	110.321	-76.9507	911.094
00182	-2.64736	-18.1212	-13.4715	373.731	207.426	109.051	-76.4588	910.79
00183	-3.02842	-17.8019	-12.307	373.087	207.183	107.952	-76.8976	910.936
00184	-2.32046	-17.8803	-11.6914	372.562	207.222	107.01	-76.8073	910.593
00185	-2.60858	-17.9983	-10.8347	372.089	207.333	106.165	-76.5979	910.315
00186	-2.01343	-18.1988	-10.1236	371.702	206.946	105.506	-77.2791	910.411
00187	-3.83098	-17.7738	-9.24114	371.121	207.116	104.494	-76.9862	910.362
00188	-3.41843	-17.7064	-8.33965	370.332	206.756	103.141	-77.6253	910.454
00189	-3.91968	-18.2045	-6.25208	369.152	206.663	101.019	-77.7245	909.543
00190	-3.43608	-18.4492	-4.64662	368.456	206.799	99.7806	-77.4627	909.147
00191	-3.87598	-18.7544	-4.37502	368.04	206.624	99.0466	-77.7552	908.964
00192	-3.90245	-18.8681	-3.56701	367.319	206.361	97.7996	-78.2143	908.929
00193	-4.34036	-19.1334	-1.55243	366.449	206.408	96.2972	-78.1421	908.958
00194	-4.05627	-19.2751	-0.625619	365.999	206.343	95.537	-78.2768	909.178
00195	-4.20534	-19.4054	0.00244104	365.629	205.971	94.8996	-78.922	909.149
00196	-5.24208	-19.6042	0.745451	365.104	206.36	93.9676	-78.2326	908.899
00197	-5.6258	-19.4897	2.41245	364.364	206.586	92.6996	-77.8609	909.07
00198	-5.76692	-19.6871	3.00104	364.301	206.473	92.5925	-78.0589	909.081
00199	-5.86178	-19.8153	4.95696	363.06	206.614	90.4543	-77.8364	909.217
00200	-5.09038	-19.4201	6.04566	362.158	207.17	88.8949	-76.8856	909.293
00201	-4.98638	-19.5674	7.26733	361.283	206.761	87.4162	-77.6396	909.752
00202	-5.82955	-19.7114	8.06793	360.838	206.853	86.6706	-77.5111	910.099
00203	-5.09244	-19.7351	8.85973	360.233	206.84	85.6366	-77.557	910.319
00204	-5.61545	-19.9258	9.42341	359.85	206.945	84.9634	-77.3686	910.188
00205	-5.88192	-20.1827	9.62843	359.25	207.223	83.9139	-76.881	910.075
00206	-6.02327	-20.4453	10.8922	358.453	206.752	82.5661	-77.7378	910.477
00207	-5.83415	-20.5332	11.5979	358.246	207.105	82.2177	-77.1449	910.694
00208	-5.92494	-20.8053	13.2876	357.445	206.962	80.8533	-77.4282	911.049
00209	-5.98448	-20.6972	14.9416	356.623	207.147	79.4422	-77.1349	911.318
00210	-6.41751	-21.5599	17.9884	354.954	207.433	76.5636	-76.6777	911.624
00211	-6.44517	-21.4294	19.0528	354.199	207.395	75.2851	-76.7919	912.159
00212	-6.41712	-21.2425	20.5234	353.42	207.358	73.9734	-76.92	912.89
00213	-6.32271	-21.0141	20.9747	353.105	208.078	73.393	-75.6331	912.409
00214	-7.29237	-21.1465	22.6498	352.569	207.983	72.5128	-75.8744	913.324
00215	-7.50689	-21.8716	24.0447	351.654	207.632	70.942	-76.5181	913.65
00216	-7.79035	-21.8867	24.1956	351.39	207.615	70.4986	-76.5747	913.947
00217	-7.46215	-22.0909	25.7295	350.392	208.083	68.7601	-75.7695	913.985
00218	-7.75845	-22.0727	26.7891	349.894	208.093	67.9206	-75.8016	914.553
00219	-7.57989	-22.2942	28.3763	349.287	207.958	66.8898	-76.0833	915.078
00220	-6.47308	-22.037	30.1125	348.45	208.583	65.4401	-75.0216	915.363
00221	-6.41548	-22.4733	33.1927	346.35	208.303	61.8462	-75.6443	916.874
00222	-7.79617	-23.133	33.536	345.691	209.35	60.6674	-73.7838	916.394
00223	-8.04822	-23.7052	34.6024	345.016	209	59.5295	-74.4732	917.343
00224	-7.66945	-23.2617	35.8204	344.787	208.88	59.1616	-74.746	918.142
00225	-8.11949	-23.7855	36.3573	344.164	209.125	58.0767	-74.3344	918.302
00226	-9.57738	-23.687	37.4149	344.052	209.636	57.9094	-73.5093	919.205
00227	-10.4318	-24.3663	38.5544	343.338	209.363	56.6908	-74.0521	919.98
00228	-9.76265	-24.3271	40.7992	342.115	209.757	54.5877	-73.4658	921.242
00229	-11.241	-25.5618	42.2478	341.342	209.089	53.3001	-74.7941	923.21
00230	-9.4758	-25.2855	43.8779	340.111	209.754	51.1487	-73.6804	923.829
00231	-10.8991	-25.5873	44.3351	340.442	209.717	51.7588	-73.8066	924.699
00232	-12.1045	-26.6197	45.5402	339.865	209.103	50.7792	-74.9771	925.786
00233	-11.9636	-26.5225	45.2913	340.065	209.003	51.1338	-75.1547	925.811
00234	-10.7028	-25.66	44.6721	340.113	209.251	51.1941	-74.6572	925.044
00235	-9.47647	-24.8831	44.5751	339.975	209.494	50.9362	-74.1988	924.61
00236	-12.0775	-26.0742	44.2196	340.652	209.327	52.1258	-74.4781	924.499
00237	-9.12311	-24.4874	44.9203	340.052	209.682	51.0701	-73.8676	924.636
00238	-10.215	-24.8932	44.2492	340.128	209.691	51.192	-73.8199	924.223
00239	-11.6976	-24.9748	44.0599	340.782	209.71	52.3492	-73.7967	924.432
00240	-10.4682	-24.4504	44.8751	340.294	210	51.4853	-73.2827	924.332
00241	-10.805	-24.9952	44.5386	339.859	209.839	50.7172	-73.5631	924.246
00242	-12.4114	-25.7089	44.2045	340.311	209.676	51.5022	-73.8164	923.84
00243	-10.9417	-23.8286	44.749	339.816	210.48	50.6428	-72.4521	924.476
00244	-12.0275	-24.0258	44.8831	340.029	210.243	51.0316	-72.8957	924.872
00245	-11.4528	-23.381	45.3826	339.663	211.189	50.3689	-71.206	924.516
00246	-12.0923	-23.3779	45.3809	339.555	211.343	50.1817	-70.944	924.649
00247	-12.2198	-22.7997	45.3757	339.8	211.084	50.6212	-71.4166	924.887
00248	-11.9436	-22.0201	45.5615	339.309	211.774	49.7405	-70.1787	924.539
00249	-11.1769	-21.1347	45.5739	339.265	211.667	49.6669	-70.373	924.621
00250	-12.3704	-21.192	45.4668	339.363	212.829	49.8042	-68.263	923.728
00251	-13.6038	-21.4339	44.2294	339.636	212.597	50.2743	-68.6398	923.291
00252	-11.9117	-20.9565	45.2335	338.878	212.745	48.9352	-68.3735	923.11
00253	-12.8702	-20.4015	44.7504	339.592	212.667	50.1899	-68.5052	923.116
00254	-13.2188	-20.7279	43.9867	339.49	212.707	49.9895	-68.3851	922.393
00255	-11.9918	-20.2831	44.2666	339.148	212.832	49.3818	-68.1511	922.13
00256	-10.2716	-20.141	44.6168	338.824	212.286	48.8146	-69.109	922.08
00257	-10.832	-20.3979	44.4915	338.964	212.418	49.0533	-68.858	921.818
00258	-10.7821	-20.6837	45.01	338.74	212.329	48.6551	-69.0021	921.612
00259	-12.2561	-21.0255	43.8952	339.5	212.438	49.9642	-68.7454	920.771
00260	-11.2486	-20.3182	44.3925	340.015	212.305	50.8704	-68.981	920.853
00261	-10.682	-20.5666	44.2061	339.845	212.587	50.5483	-68.4365	920.111
00262	-10.528	-20.3114	43.2355	340.151	212.212	51.0707	-69.0528	919.569
00263	-11.2367	-19.9296	41.9797	341.056	212.807	52.6112	-67.9195	918.343
00264	-10.0615	-18.6075	41.3615	341.692	212.716	53.7141	-68.0517	918.038
00265	-10.7631	-18.9176	39.9952	342.38	212.449	54.866	-68.4052	916.482
00266	-11.3154	-19.1577	39.2968	342.89	212.168	55.7331	-68.8422	915.777
00267	-8.76389	-18.2917	38.6859	342.453	212.752	54.927	-67.7471	914.618
00268	-9.78669	-18.1967	38.3129	343.393	212.299	56.5675	-68.5312	914.646
00269	-10.5427	-18.4822	37.5698	343.706	212.374	57.0791	-68.3348	913.748
00270	-9.01567	-17.7125	37.1799	344.033	212.738	57.6101	-67.634	912.804
00271	-8.94287	-17.7728	36.0203	344.468	212.673	58.3361	-67.6878	912.007
00272	-9.33854	-17.6463	35.7525	345.199	212.137	59.5992	-68.594	911.728
00273	-8.92985	-17.2931	34.9723	345.618	212.243	60.3003	-68.3655	911.143
00274	-8.80728	-17.2038	33.4935	346.163	212.254	61.2084	-68.2777	910.222
00275	-8.8435	-17.2522	32.3029	346.75	212.184	62.1912	-68.3382	909.411
00276	-8.37355	-17.1573	30.6244	347.562	211.638	63.5667	-69.2232	908.649
00277	-7.76582	-16.5731	29.4882	348.248	212.304	64.6981	-67.9893	907.559
00278	-6.89446	-16.5616	29.1102	348.479	212.069	65.0783	-68.3634	907.115
00279	-7.72279	-16.404	28.0879	349.235	211.358	66.4083	-69.6135	907.506
00280	-7.53006	-16.6399	27.9524	349.782	211.38	67.3243	-69.5272	906.889
00281	-7.63141	-16.1343	26.4827	350.562	211.732	68.6415	-68.8757	906.38
00282	-6.78286	-16.1613	26.2104	350.947	211.438	69.3051	-69.3773	906.332
00283	-7.37384	-16.1881	24.4762	351.571	211.377	70.3446	-69.425	905.603
00284	-7.18105	-15.7994	23.0725	352.469	211.553	71.8631	-69.0778	905.096
00285	-6.75765	-15.6773	22.248	353.005	211.758	72.7283	-68.647	904.064
00286	-7.21827	-15.4676	21.181	353.826	211.45	74.1545	-69.185	904.276
00287	-7.34629	-14.9239	18.8432	355.562	210.77	77.142	-70.3359	904.185
00288	-5.97674	-14.5671	17.486	356.26	211.373	78.2855	-69.2282	903.318
00289	-6.03671	-14.4637	16.5954	357.109	210.953	79.7344	-69.9306	903.11
00290	-5.29523	-14.035	14.2856	358.199	211.37	81.5601	-69.1552	902.444
00291	-5.92218	-14.0889	14.0593	358.891	210.784	82.7687	-70.1716	902.653
00292	-5.41446	-14.0715	12.6651	359.897	211.31	84.4226	-69.1876	901.657
00293	-5.9538	-13.666	10.8416	361.094	210.997	86.5308	-69.7674	902.389
00294	-4.81727	-13.4297	10.0537	361.777	211.04	87.6762	-69.6627	902.019
00295	-5.75137	-13.3613	9.05654	362.539	210.805	88.9828	-70.0563	901.975
00296	-4.80124	-13.2921	8.75444	363.009	210.797	89.7822	-70.0591	901.88
00297	-3.76834	-13.1869	7.19537	363.597	211.061	90.7281	-69.5418	901.076
00298	-4.69749	-13.155	4.86619	365.178	210.737	93.4559	-70.1003	901.278
00299	-4.23835	-12.8786	3.57824	366.071	210.583	94.9942	-70.3608	901.346
00300	-4.32668	-12.698	2.39846	366.77	211.136	96.1666	-69.3885	901.11
00301	-3.80175	-12.9117	1.43125	367.24	210.563	96.9944	-70.3817	901.294
00302	-3.81522	-12.6853	-0.852828	368.071	210.092	98.4958	-71.2473	902.156
00303	-3.34748	-12.4528	-1.91999	368.883	210.345	99.8665	-70.7876	901.924
00304	-3.35161	-12.4152	-2.30459	369.493	210.489	100.903	-70.5301	901.842
00305	-4.06457	-12.2234	-6.64492	371.905	210.014	105.114	-71.3805	902.596
00306	-2.43034	-12.3901	-9.31133	373.353	210.081	107.619	-71.2701	902.823
00307	-2.1666	-12.5343	-11.0837	374.6	210.568	109.742	-70.4114	902.692
00308	-1.96669	-12.3018	-12.4338	375.194	210.74	110.807	-70.1452	903.168
00309	-2.571	-12.5221	-13.5863	376.208	210.365	112.575	-70.7989	903.396
00310	-2.98194	-12.668	-15.317	377.189	210.124	114.285	-71.2208	903.616
00311	-2.70622	-12.4615	-16.7754	378.15	209.633	116.058	-72.1415	904.748
00312	-1.39665	-12.678	-17.8232	378.722	209.974	117.057	-71.5616	904.928
00313	-1.47044	-12.7225	-18.8237	379.393	209.853	118.257	-71.796	905.35
00314	-2.14222	-12.8691	-20.0213	380.744	210.405	120.547	-70.8126	905.07
00315	-1.45712	-13.0375	-21.6681	381.284	209.798	121.579	-71.9206	905.963
00316	-1.35396	-13.0691	-22.6865	381.944	210.097	122.729	-71.4096	906.105
00317	-1.18116	-13.1446	-25.7043	383.322	210.135	125.243	-71.4212	907.343
00318	-0.895471	-13.2649	-26.8096	384.19	210.413	126.812	-70.9818	908.003
00319	-1.03047	-13.0565	-28.6345	385.012	210.762	128.28	-70.4024	908.448
00320	-0.0600689	-13.6019	-30.6205	385.74	210.361	129.671	-71.1718	909.554
00321	0.22404	-13.6238	-31.6879	386.497	210.118	131.084	-71.6476	910.401
00322	0.93912	-14.0623	-33.6352	387.43	210.535	132.758	-70.9541	910.927
00323	0.149382	-13.9528	-35.5616	388.261	210.367	134.321	-71.3115	911.922
00324	0.580797	-13.6412	-36.4801	388.894	210.453	135.513	-71.2119	912.696
00325	0.36365	-14.3273	-38.7592	390.708	210.275	138.802	-71.5871	913.8
00326	1.10867	-14.1379	-39.5058	390.687	210.453	138.851	-71.3274	914.486
00327	1.96419	-14.8128	-41.1121	391.688	210.71	140.722	-70.9453	915.525
00328	0.808662	-13.3925	-41.9979	391.614	211.335	140.633	-69.881	915.879
00329	0.91236	-13.9714	-42.3858	392.099	210.975	141.461	-70.4933	915.729
00330	0.438761	-13.2753	-41.6888	391.802	210.862	140.928	-70.6827	915.586
